time,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,orientation_x,orientation_y,orientation_z,orientation_w,acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z
0.565,5.0,-12.0,-24.0,-20.0,-9.0,-21.0,0.0,-56.0,-0.45733642578125,-0.38555908203125,0.66424560546875,0.4482421875,-0.29150390625,-1.03173828125,0.24560546875,16.1875,-2.1875,7.875
0.57,13.0,22.0,23.0,-4.0,1.0,32.0,-5.0,16.0
0.575,-1.0,-51.0,-2.0,9.0,4.0,-5.0,-37.0,22.0,-0.4554443359375,-0.3831787109375,0.666748046875,0.44854736328125,-0.32421875,-1.0107421875,0.2333984375,25.875,-9.5625,5.125
0.58,-69.0,-43.0,-13.0,-9.0,-14.0,-25.0,-12.0,-35.0,-0.446044921875,-0.37640380859375,0.67657470703125,0.44903564453125,-0.2587890625,-0.947265625,0.2578125,47.1875,-27.6875,11.25
0.585,64.0,26.0,-6.0,5.0,-2.0,-38.0,16.0,-3.0
0.59,-42.0,-12.0,9.0,1.0,3.0,-5.0,26.0,38.0,-0.4390869140625,-0.37213134765625,0.6827392578125,0.4500732421875,-0.24169921875,-0.9912109375,0.26513671875,57.0625,-29.9375,10.6875
0.595,-11.0,-48.0,-41.0,-4.0,8.0,45.0,78.0,52.0,-0.4307861328125,-0.36737060546875,0.68975830078125,0.4512939453125,-0.1904296875,-0.94287109375,0.28076171875,64.1875,-35.0625,13.3125
0.6,-51.0,-12.0,0.0,-10.0,-14.0,-20.0,39.0,40.0,-0.42236328125,-0.36224365234375,0.697509765625,0.451416015625,-0.18212890625,-0.90283203125,0.2880859375,64.75,-38.6875,19.6875
0.605,90.0,36.0,9.0,-1.0,2.0,4.0,8.0,-12.0,-0.41497802734375,-0.35809326171875,0.7049560546875,0.4500732421875,-0.2294921875,-0.8740234375,0.32568359375,52.1875,-39.9375,21.3125
0.61,65.0,-16.0,-28.0,-22.0,-29.0,-81.0,-79.0,32.0,-0.408447265625,-0.35491943359375,0.71148681640625,0.44830322265625,-0.21826171875,-0.837890625,0.36572265625,40.875,-37.0625,20.3125
0.615,15.0,-8.0,9.0,11.0,7.0,46.0,40.0,-10.0,-0.40234375,-0.3514404296875,0.717529296875,0.4468994140625,-0.2421875,-0.86083984375,0.4365234375,38.125,-32.5,18.125
0.62,-51.0,0.0,9.0,3.0,8.0,88.0,46.0,47.0,-0.3963623046875,-0.3482666015625,0.72296142578125,0.44598388671875,-0.2626953125,-0.83984375,0.4345703125,37.125,-31.0,12.5
0.625,31.0,52.0,-24.0,-18.0,-17.0,-92.0,-66.0,-87.0,-0.385986328125,-0.34649658203125,0.7308349609375,0.44366455078125,-0.1640625,-0.80859375,0.45166015625,14.75,-26.0625,10.4375
0.63,24.0,13.0,19.0,-1.0,-9.0,-54.0,-28.0,23.0
0.635,53.0,-33.0,-32.0,-4.0,6.0,16.0,60.0,-32.0,-0.3831787109375,-0.3463134765625,0.73321533203125,0.44232177734375,-0.23095703125,-0.83935546875,0.4794921875,8.625,-18.3125,7.75
